conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
"1,97534E+18",Tue Oct 07 02:26:34 +0000 2025,18,@secretcrowds11 @KangManto123 Di Sulawesi toiletnya ga bayar. Di Jawa bisa berbayar gitu karena terlalu banyak pengangguran dan ormas. Bahkan saya baru tau ada pak oga ketika menginjakkan kaki di jakarta. Kalo soal ramah ga ramah masih 11 12 dengan pulau lain,"1,97539E+18",,secretcrowds11,in,,0,2,2,https://x.com/undefined/status/1975387243276824931,1079954112,,negative
"1,97508E+18",Tue Oct 07 02:24:40 +0000 2025,0,@bobomboi @tempodotco Engga lah biar ga kalah gengsi sama tentara luar. Itu baju tentara bukan ormas,"1,97539E+18",,bobomboi,in,,0,0,0,https://x.com/undefined/status/1975386765562433543,"1,62414E+18",,negative
"1,97538E+18",Tue Oct 07 02:04:41 +0000 2025,0,Ormas GRIB Jaya Lampung Ungkap Dugaan Ilegalitas Pendirian Menara Signal di Kecamatan Jati Agung https://t.co/ZmS72IjcwM #GRIBJaya #JatiAgung #Lampung #Ormas #towersignal #bitvonline,"1,97538E+18",,,in,,0,0,0,https://x.com/undefined/status/1975381735358800263,"1,64103E+18",,neutral
"1,97511E+18",Tue Oct 07 01:48:39 +0000 2025,0,@KompasTV @KompasTV SAK KAREPMU TUKANG FITNAH !!! ROY TOGOG CAKIL SURYO !!! RAY RANGKUTI PERNAH KECEPLOSAN DI HEAD TO HEVD CNN. DIBELAKANG TOGOG CAKIL SURYO ADA ORMAS BESAR DAN 2 PARTAI @BSSN_RI @jokowi @gibran_tweet @prabowo @ListyoSigitP @KemensetnegRI @kaesangp @Yusrilihz,"1,97538E+18",,KompasTV,in,,0,1,0,https://x.com/undefined/status/1975377701231092004,332653454,,negative
"1,97537E+18",Tue Oct 07 01:30:59 +0000 2025,0,Bukan bgtu bib...@habibthink ...kalo ormas zaman Soeharto @MUIPusat sudah berkata begitu... artinya..pendaringan dia atau temennya ada yg ke ganggu,"1,97537E+18",,,in,,0,0,0,https://x.com/undefined/status/1975373255629545875,170177558,,negative
"1,97537E+18",Tue Oct 07 01:28:43 +0000 2025,0,rada ngehe sihh tapi kan emg apbn kementerian kalo ga habis di akhir tahun terus di tahun depannya bakal dipotong. makanya bulan2 oktober-desember tuh banyak ormas yg ngajuin bantuan ke kementerian.,"1,97537E+18",,,in,,0,0,0,https://x.com/undefined/status/1975372686567395347,"9,79737E+17",,negative
"1,97537E+18",Tue Oct 07 01:28:25 +0000 2025,0,@ARSIPAJA Wes mirip ormas tukang palak endemis jabar,"1,97537E+18",,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1975372608440049905,"1,73514E+18",,negative
"1,97518E+18",Tue Oct 07 01:04:00 +0000 2025,0,@kompascom Negara kok kalah sama preman kedok ormas gimn mau maju? Kalo hny omon2 pejabatnya seolah lip service utk rakyat diam @prabowo @kemend,"1,97537E+18",,kompascom,in,,0,0,0,https://x.com/undefined/status/1975366463738552692,208864321,,negative
"1,97537E+18",Tue Oct 07 01:01:41 +0000 2025,0,Pemerintah pusat telah memproyeksikan penurunan Transfer ke Daerah (TKD) tahun 2026 berdasarkan kategori kemandirian fiskal setiap daerah. Menyikapi hal tersebut Pemkot Malang menyebut penurunan TKD berdampak pada berkurangnya dana hibah ormas. https://t.co/3WDoaP83RB,"1,97537E+18",,,in,,0,0,0,https://x.com/undefined/status/1975365882135318602,"1,27243E+18",,positive
"1,9751E+18",Tue Oct 07 00:57:10 +0000 2025,4,@rawrandb1 @fluoxetan ya mau gimana lagi. indonesia punya sejarah yang kental dengan feodalisme dan ada pihak yang diuntungkan dengan itu. contohnya ormas keagamaan ijo.,"1,97536E+18",,rawrandb1,in,,0,0,1,https://x.com/undefined/status/1975364744753389738,"1,81723E+18",,negative
"1,97488E+18",Tue Oct 07 00:54:31 +0000 2025,0,@Ary_PrasKe2 Ormas tuman. Ngelunjak lama lama. Cuma ormas saja kelakuan demikian. Pake embel embel agama. Tidak sedikit mereka didalamnya terjerat korupsi serta skandal lainnya. YANG HARAM BUKAN HANYA BABI. miris. Nggak punya cermin ya mereka.,"1,97536E+18",,Ary_PrasKe2,in,,0,0,0,https://x.com/undefined/status/1975364079440236931,"1,33176E+18",,negative
"1,97516E+18",Tue Oct 07 00:48:44 +0000 2025,1,@Julhan_Htbarat @MUIPusat Sebenarnya nggak juga cuma ormas yang berlabel agama mayoritas saja jadi seolah² ada gunanya bagi masyarakat padahal faktanya tidak. Saya pengelola pendidikan berbasis madrasah setingkat SMP/MTs tidak merasakan dampak apapun dengan adanya ormas itu. Coba andaikan uang,"1,97536E+18",,Julhan_Htbarat,in,,0,1,0,https://x.com/undefined/status/1975362623689650666,"8,98116E+17",,negative
"1,97519E+18",Tue Oct 07 00:42:20 +0000 2025,25,@dumbdeimos @randomable_ Udah WNI eh masuk ormas NU yaudah,"1,97536E+18",,dumbdeimos,in,,0,3,3,https://x.com/undefined/status/1975361011877359775,176251791,,negative
"1,97489E+18",Tue Oct 07 00:38:03 +0000 2025,1,@BILEYG3 @christasyd romansa ormas wkwkw bener-bener terasa freak anjir,"1,97536E+18",,BILEYG3,in,,0,0,0,https://x.com/undefined/status/1975359934402601186,"1,58818E+18",,positive
"1,97489E+18",Tue Oct 07 00:35:15 +0000 2025,10,@ackrmn34 @christasyd kalau disini mungkin kayak oligarki yah? pns yang berani pada dibunuh... ormas disini cuma ujung tentakelnya aja,"1,97536E+18",,ackrmn34,in,,0,0,0,https://x.com/undefined/status/1975359231831515482,"1,58818E+18",,negative
"1,97488E+18",Tue Oct 07 00:28:09 +0000 2025,1,@Ary_PrasKe2 Ormas @MUIPusat mulai panik kartu ATM nya mau diambil menkeu ,"1,97536E+18",,Ary_PrasKe2,in,,0,0,0,https://x.com/undefined/status/1975357441333469362,147385241,,neutral
"1,97535E+18",Tue Oct 07 00:27:25 +0000 2025,58,@ARSIPAJA Ngapain ni org kayak kurang kerjaan aja provinsi lu noh kandang ormas pungli,"1,97536E+18",,ARSIPAJA,in,,0,1,2,https://x.com/undefined/status/1975357259514597803,98780126,,negative
"1,97536E+18",Tue Oct 07 00:27:20 +0000 2025,0,Bhabinkamtibmas Ds. Mekar Jaya Jaya Polsek Sepatan Polres Metro Tangerang Kota melaksanakan sambang Ormas Grib Jaya Ds. Mekar Jaya Kec. Sepatan pada Senin 06 Oktober 2025 dalam rangka mendengarkan aspirasi atau permasalahan yang terjadi https://t.co/jqh8RwfjEX,"1,97536E+18",https://pbs.twimg.com/media/G2ng7_QbIAE5HPZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1975357236802371817,"1,18584E+18",,neutral
"1,97536E+18",Tue Oct 07 00:19:26 +0000 2025,0,sedang ngebayangin remake the godfather jadi abah nyeritain pengalaman seorang gus anak bungsu yg tadinya masuk akpol tp harus mempertahankan harga diri martabat ormas dan pondok abahnya (me gktau ormas lain selain en u ),"1,97536E+18",,,in,,0,0,0,https://x.com/undefined/status/1975355250996617330,"1,79217E+18",,negative
"1,97535E+18",Tue Oct 07 00:16:13 +0000 2025,0,Bahayanya kultus individu di ormas NGANU,"1,97535E+18",,,in,,0,0,0,https://x.com/undefined/status/1975354440619311162,"9,26571E+17",,negative
"1,97499E+18",Mon Oct 06 23:48:44 +0000 2025,0,@ARSIPAJA Banser kan ormas yak ,"1,97535E+18",,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1975347525113786862,"9,95878E+17",,negative
"1,97534E+18",Mon Oct 06 23:33:17 +0000 2025,0, Kalau mafia cem Cosa Nostra pada pake jas. Ini ormas pake seragam ormas niru motif loreng2. /uh ternyata cringe,"1,97534E+18",,,in,,0,0,0,https://x.com/undefined/status/1975343636515819600,109829154,,negative
"1,97534E+18",Mon Oct 06 23:32:05 +0000 2025,0,dari awal mau kasih hint pake jokes mengarah ke sana buat fatih aka bapaknya faiq tapi keburu takut akunya tanpa ormas fatih imani soediro cuma imigran gelap yang balik lagi ,"1,97534E+18",,histoirle,in,,0,0,0,https://x.com/undefined/status/1975343333443838002,"7,3486E+17",,negative
"1,97534E+18",Mon Oct 06 23:26:15 +0000 2025,0,Jadi sylus ini ketua ormas? Ormas Onychinus,"1,97534E+18",,,in,,0,0,1,https://x.com/undefined/status/1975341864292393080,"1,36622E+18",,negative
"1,97498E+18",Mon Oct 06 23:20:24 +0000 2025,0,@kompascom kira ada ormas yg teriak2 dan demo soal pesantren yg g ada IMBny,"1,97534E+18",,kompascom,in,,0,0,0,https://x.com/undefined/status/1975340393077379378,"1,26711E+18",,neutral
"1,97534E+18",Mon Oct 06 23:15:42 +0000 2025,2,@Dirgahayu394 @msaid_didu Morning Sejauh ini blm ada info&amp;rekam jejak Silfester : anggota polri. Info yg ada justru sebaliknya... dikenal sbg ormas &amp; markus.,"1,97534E+18",,Dirgahayu394,in,,0,1,0,https://x.com/undefined/status/1975339209956495407,"1,82533E+18",,negative
"1,97523E+18",Mon Oct 06 23:06:15 +0000 2025,1,@RestyeCayah Sering dishare sahabat yg ga seserver soal ormas yg ikut kegiatan mereka. Nanya dia kok kalau ormas M ga pernahbmau si. Keluar jawaban dr saya dan teman 1 nya. Ga boleh campuradukin ibadah yg penting kami ga gagnggu kamu ibadah,"1,97534E+18",,RestyeCayah,in,,0,0,0,https://x.com/undefined/status/1975336834478858596,"1,17534E+18",,negative
"1,9718E+18",Mon Oct 06 23:03:53 +0000 2025,0,@mencla_mencle @VIRALinaje Pernah baca dari netijen lain kalau pak Sofyan nya kaya ormas yang tim sukses walikota nya orgil semua emang,"1,97534E+18",,mencla_mencle,in,,0,0,0,https://x.com/undefined/status/1975336235368661205,4669442712,,positive
"1,97517E+18",Mon Oct 06 22:56:37 +0000 2025,2,@DPP_PPP Seharusnya ada tokoh berbagai ormas Islam di struktur partai seperti @muhammadiyah @PARMUSICenter @syarikatislamid kembalikan p3 sebagai rumah besar ummat Islam!,"1,97533E+18",,DPP_PPP,in,,0,2,0,https://x.com/undefined/status/1975334406715056548,"1,6837E+18",,neutral
"1,97499E+18",Mon Oct 06 22:49:40 +0000 2025,0,@Piyusaja2 Sepertinya kejadiannya di Jawa dan pelakunya kemungkinan besar dari Ormas atau warga NU..,"1,97533E+18",,Piyusaja2,in,,0,0,0,https://x.com/undefined/status/1975332659518972205,69667455,,neutral
"1,97489E+18",Mon Oct 06 22:48:27 +0000 2025,9,@christasyd Akan ada masanya orang luar romanticizing ormas kita Pose makan rendang dia keren sekali ,"1,97533E+18",,christasyd,in,,0,1,0,https://x.com/undefined/status/1975332352718217363,"1,02298E+18",,positive
"1,97489E+18",Mon Oct 06 22:28:43 +0000 2025,13,@christasyd Mafia jelas lebih kejam dr ormas. Tp bkn berarti ormas g kejam. Dan rasanya geli sih meromantisasi ormas ,"1,97533E+18",,christasyd,in,,0,2,0,https://x.com/undefined/status/1975327388822348272,"1,64503E+18",,negative
"1,97514E+18",Mon Oct 06 14:42:50 +0000 2025,0,@sharpandshark Tambang ilegal kan sdh dibagi2 oleh Jokowi ke berbsgai ormas,"1,97521E+18",,sharpandshark,in,,0,0,0,https://x.com/undefined/status/1975210143580291123,"1,70486E+18",,neutral
"1,97484E+18",Mon Oct 06 14:40:17 +0000 2025,0,@BinWaqqash70821 Ormas yg paling ditakuti geng solo oligarki &amp; Jokowi adlh FPI IB HRS,"1,97521E+18",,BinWaqqash70821,in,,0,0,0,https://x.com/undefined/status/1975209501071737270,"1,7618E+18",,negative
"1,97521E+18",Mon Oct 06 14:36:51 +0000 2025,0,Koramil 04/Tanjung menggelar patroli gabungan bersama sejumlah organisasi masyarakat (ormas) untuk menjaga keamanan dan menciptakan suasana kondusif diwilayah Kecamatan Tanjung Brebes. Senin malam (06/10/2025). https://t.co/Q4yS1nugDa,"1,97521E+18",https://pbs.twimg.com/media/G2lZx6SaEAAixcP.jpg,,in,,0,0,0,https://x.com/undefined/status/1975208639104442874,"1,4305E+18",,neutral
"1,97521E+18",Mon Oct 06 14:35:57 +0000 2025,1,Danramil Tanjung Pimpin Patroli Malam Ciptakan Keamanan Yang Humanis Brebes - Koramil 04/Tanjung Kodim 0713/Brebes menggelar patroli gabungan bersama sejumlah organisasi masyarakat (ormas) kegiatan ini menyasar titik rawan dan pusat keramaian untuk menjaga keamanan https://t.co/tAi0Ht43sa,"1,97521E+18",https://pbs.twimg.com/media/G2lZkwIbUAAX7cn.jpg,,in,,0,0,0,https://x.com/undefined/status/1975208411429273775,"8,45135E+17",,neutral
"1,97516E+18",Mon Oct 06 14:23:10 +0000 2025,0,@wahyuwilliamm @tekarok007 Investor butuh jaminan keamanan dari demo buruh preman ormas dan ancaman mafia impor BBM yg tdk segan bakar kilang. Pertanyaannya apakah pemerintah siap jamin itu? Semoga di era rezim skg bisa lebih tegas lagi,"1,97521E+18",,wahyuwilliamm,in,,0,3,0,https://x.com/undefined/status/1975205192800076159,"1,69108E+18",,neutral
"1,97517E+18",Mon Oct 06 14:02:27 +0000 2025,5,@kumparan Tentara apa ormas? Kayak yang nggak pernah latian aja.,"1,9752E+18",,kumparan,in,,0,0,0,https://x.com/undefined/status/1975199981327065420,"1,1948E+18",,negative
"1,9752E+18",Mon Oct 06 13:56:44 +0000 2025,13,Baru kemarenan becanda ama temen gw kalo mafia sama dengan ormas italia Peaky Blinders tuh ormas irlandia dong..... https://t.co/QInDJnqnJ3,"1,9752E+18",https://pbs.twimg.com/tweet_video_thumb/G2lQmiMasAAs2g6.jpg,,in,,0,2,0,https://x.com/undefined/status/1975198541137223882,"9,47789E+17",,negative
"1,9752E+18",Mon Oct 06 13:54:05 +0000 2025,1,Koramil 08/Bobotsari Bersama Ormas Jaga Kondusifitas Wilayah https://t.co/ffDOxMlSRB,"1,9752E+18",https://pbs.twimg.com/ext_tw_video_thumb/1975197679102930946/pu/img/19tN5a9eTeTGPrwd.jpg,,in,,0,2,0,https://x.com/undefined/status/1975197873571774629,"1,0683E+18",,neutral
"1,97519E+18",Mon Oct 06 13:38:18 +0000 2025,0,Bentrok Kelompok Ormas di Medan Dua Orang Warga Jadi Korban https://t.co/1apgi59iMP #nusantaraterkini #beritanasional #beritax #beritaupdate #viral #news #popular #indonesia #terbaru #viralx,"1,97519E+18",,,in,,0,0,0,https://x.com/undefined/status/1975193904078377347,"1,72009E+18",,negative
"1,97519E+18",Mon Oct 06 13:36:54 +0000 2025,0,Usai Hadiri Acara Pelantikan Dua Kelompok Ormas Terlibat Bentrok https://t.co/278XSycTfT #nusantaraterkini #beritanasional #beritax #beritaupdate #viral #news #popular #indonesia #terbaru #viralx,"1,97519E+18",,,in,,0,0,0,https://x.com/undefined/status/1975193551161225387,"1,72009E+18",,neutral
"1,97518E+18",Mon Oct 06 13:22:03 +0000 2025,3,@ersmak @infobdg Barudakna eta pasti leuwih rea siga NU teu apal wae kalakuan ormas geus digulung ku ormas mah lain masalah kawani pamerentah wae teu wanieun ngalawan ormas Komo eta NU tinu mobil,"1,97519E+18",,ersmak,in,,0,0,0,https://x.com/undefined/status/1975189813109334082,392097261,,positive
"1,97519E+18",Mon Oct 06 13:17:41 +0000 2025,0,@Autosultan_team Makasih banyak bang masukannya sepett di testnet jatahnya di begal mulu sama ormas kuning nyesel juga baru masuk ngeyapping tapi saya yakin nggak ada kaya terlambat ,"1,97519E+18",,Autosultan_team,in,,0,0,0,https://x.com/undefined/status/1975188715040575823,1609665235,,negative
"1,97514E+18",Mon Oct 06 13:12:32 +0000 2025,34,@tempodotco Kiai terancam hukum = minta tolong NU Kuasa hukum NU = ini musibah bukan kelalaian. NU = kami ormas besar tidak mungkin mengorbankan nyawa santri. Hukum....? https://t.co/gccjMmRKN1,"1,97519E+18",https://pbs.twimg.com/media/G2lGfQVaEAAO99N.jpg,tempodotco,in,,1,0,3,https://x.com/undefined/status/1975187417280954769,2301246163,,negative
"1,97517E+18",Mon Oct 06 13:10:26 +0000 2025,25,@ObiWan_Catnobi Di pesantren gudikan/scabbies Anomali ormas Newcastle; ini baru namanya nyantren,"1,97519E+18",,ObiWan_Catnobi,in,,0,0,0,https://x.com/undefined/status/1975186890207949148,252440962,,negative
"1,97518E+18",Mon Oct 06 12:52:25 +0000 2025,1, Nah itu saya dipukuli habis itu saya dipersekusi juga sama mereka dibawa ke tongkrongan mereka tongkrongan ormas itu supaya enggak ngelapor atau enggak ngebales lah ungkap Rifai saat dikonfirmasi Senin (6/10/2025). Baca di sini: https://t.co/XhT2EmAlUY / #Ormas #Polisi https://t.co/hPOhKSJlW6,"1,97518E+18",https://pbs.twimg.com/media/G2lBuzSbUAAPlMf.jpg,,in,,0,4,0,https://x.com/undefined/status/1975182355230003403,23343960,,negative
"1,97518E+18",Mon Oct 06 12:42:42 +0000 2025,0,Ga sekalian inisiasi audit fasilitas Pesantren dan boarding school se Indonesia? Tebak yg nolak bakal dri ormas mana dgn dalin tradisi dan budaya santri ,"1,97518E+18",,,in,,0,0,0,https://x.com/undefined/status/1975179910659584158,"1,79215E+18",,negative
"1,97497E+18",Mon Oct 06 12:27:00 +0000 2025,0,@Maudy_Apain @mohmahfudmd @newIding30 Kata prof Mahfudz malaikat saja bisaberubah jd iblis bila masuk dalam sistem. Prof Mahfudz sudah buktikan sendiri. Korban pertamanya ormas yg tak pernah rugikan negara tp langsung bubarkan dg hukum yg dibuat2,"1,97518E+18",,Maudy_Apain,in,,0,0,0,https://x.com/undefined/status/1975175958505390439,"1,30386E+18",,negative
"1,97517E+18",Mon Oct 06 12:20:15 +0000 2025,0,Ormas Hamka Darwis Gruduk PN Sleman Protes Sidang Penganiayaan Digelar Secara Daring https://t.co/jcV8HWldHP,"1,97517E+18",,,in,,0,0,0,https://x.com/undefined/status/1975174262660194567,271940614,,neutral
"1,97517E+18",Mon Oct 06 12:09:17 +0000 2025,0,Sisanya udah izin Gusti Pengeran. Mau apa kelen? Berani gak negakin aturan Indon ke ormas chosen god? lol,"1,97517E+18",,,in,,0,0,0,https://x.com/undefined/status/1975171499737964899,68458096,,negative
"1,97517E+18",Mon Oct 06 12:05:58 +0000 2025,0,Ada yg tahu tugas mreka apa sih kok lebih dari DPR kan cuma Ormas ya kok seperti nya punya kewenangan lebih gitu.. https://t.co/r8mOf2w0Aw,"1,97517E+18",https://pbs.twimg.com/media/G2k3PyYbkAAwmrt.jpg,,in,,0,0,0,https://x.com/undefined/status/1975170665184399420,525886823,,negative
"1,97467E+18",Mon Oct 06 12:03:49 +0000 2025,0,@sahaL_AS Gak bisa oom beliau petinggi lembaga ormas Islam terbesar di Indonesia. Jadi gak ada yang berani kutak kutik,"1,97517E+18",,sahaL_AS,in,,0,0,0,https://x.com/undefined/status/1975170127122305275,137285415,,negative
"1,92073E+18",Mon Oct 06 12:00:17 +0000 2025,0,@NgkongRoses yah jgn di video in sih biar aja. Besok ada ormas yg nongol malak tu bapak takutnya dengan dalih setoran keamanan,"1,97517E+18",,NgkongRoses,in,,0,0,0,https://x.com/undefined/status/1975169236814209353,"1,68677E+18",,negative
"1,97512E+18",Mon Oct 06 11:57:30 +0000 2025,0,@srhaap Sebelum ada Ormas dogs &amp; berachain,"1,97517E+18",,srhaap,in,,0,1,0,https://x.com/undefined/status/1975168535904018538,"1,86175E+18",,neutral
"1,97485E+18",Mon Oct 06 11:48:48 +0000 2025,0,@txtdrimedia yakin ga dipalak ormas sama dihalangin pemerintah daerah dan pertamina,"1,97517E+18",,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1975166348268327130,2224116512,,neutral
"1,97516E+18",Mon Oct 06 11:45:14 +0000 2025,0,pantes buka usaha di indonesia susah investor pada cabs ya soalnya harus bayar ini bayar itu uang keamanan ke ormas lah hadeh...pantes aja ga maju2 ini negara,"1,97517E+18",,DewanggaWd,in,,0,0,0,https://x.com/undefined/status/1975165447143047220,"1,27382E+18",,negative
"1,97516E+18",Mon Oct 06 11:34:35 +0000 2025,0,Ternyata kelompok yg ngaku muslim adal sekumpulan orang2 MUNAFIK Pantes ormas islam pada pura2 PICEK n BUDEG https://t.co/W9syYSAM8a,"1,97516E+18",https://pbs.twimg.com/media/G2kwESwaIAAldoI.jpg,,in,,0,0,0,https://x.com/undefined/status/1975162770581856663,2696877306,,negative
"1,97505E+18",Mon Oct 06 11:11:26 +0000 2025,1,@WagimanDeep212_ @LaiElfrid Apa urusannya ketua ormas ikut2 bahas menkeu.....tuh urus ponpes rubuh banyak korban anak2,"1,97516E+18",,WagimanDeep212_,in,,0,0,0,https://x.com/undefined/status/1975156943464575303,"1,65598E+18",,negative
"1,97501E+18",Mon Oct 06 11:07:16 +0000 2025,0,@sled27644589 @ecommurz Lah bikin pabrik lu harus siap bersaing dengan produk cina yg harganya gak ngotak dipalak pejabat dan ormas buruh yg gak produktif gak ada kepastian hukum dll. Ya mending tambang lah.,"1,97516E+18",,sled27644589,in,,0,0,0,https://x.com/undefined/status/1975155895781949905,"1,14713E+18",,negative
"1,97468E+18",Mon Oct 06 10:57:01 +0000 2025,5,@mistroad_1 @nu_online Ormas Islam itu tau dimana tempat2 yg musti dijajah Toa.,"1,97515E+18",,mistroad_1,in,,0,0,0,https://x.com/undefined/status/1975153314192052656,"1,74726E+18",,neutral
"1,97515E+18",Mon Oct 06 10:49:04 +0000 2025,2,Ormas PP yang didukung dan dijamin UU dan negara.,"1,97515E+18",,,in,,0,0,0,https://x.com/undefined/status/1975151315924992487,"1,54084E+18",,positive
"1,97513E+18",Mon Oct 06 10:37:19 +0000 2025,0,@03__nakula Mudah saja bagi Menkeu tinggal alihkan bantuan ormas juga bingung nanti masih galak potong bantuan... ,"1,97515E+18",,03__nakula,in,,0,0,0,https://x.com/undefined/status/1975148357682336171,2793249187,,neutral
"1,97515E+18",Mon Oct 06 10:30:56 +0000 2025,0,Polres Sintang Perkuat Sinergi https://t.co/lRbTeSCttn,"1,97515E+18",,,in,,0,0,0,https://x.com/undefined/status/1975146749414244678,"1,94548E+18",,neutral
"1,97483E+18",Mon Oct 06 10:20:25 +0000 2025,1,@neVerAl0nely___ Serius nanya fungsi ormas itu apa? Saya kudet,"1,97514E+18",,neVerAl0nely___,in,,0,0,0,https://x.com/undefined/status/1975144102506463507,"1,54172E+18",,negative
"1,97514E+18",Mon Oct 06 10:20:13 +0000 2025,0,@noopiieeeeee Kena palak ormas dan koordinasi keamanan jg dr parcok,"1,97514E+18",,noopiieeeeee,in,,0,1,0,https://x.com/undefined/status/1975144053869289902,"1,87874E+18",,negative
"1,9751E+18",Mon Oct 06 10:10:06 +0000 2025,0,@feitansback @txtdrbekasi percuma gedein otak kaya jimmy neutron tp jiwanya jiwa ormas wkwk,"1,97514E+18",,feitansback,in,,0,1,0,https://x.com/undefined/status/1975141506119074080,237367065,,negative
"1,97494E+18",Mon Oct 06 10:04:13 +0000 2025,0,@MbulGendhutt @Bud_Cavalera @hasmibakhtiar Umat Islam tdk benci YAHUDI ISRAEL KRISTEN..tapi benci Ormas Zionist yg mw bangun Israel Raya..lucu anda malah dukung Zionist,"1,97514E+18",,MbulGendhutt,in,,0,1,0,https://x.com/undefined/status/1975140025982734384,"7,84886E+17",,negative
"1,97514E+18",Mon Oct 06 10:02:59 +0000 2025,1,Brimob Polda Sumut Amankan Tawuran Ormas di Medan Situasi Berhasil Diredam dan Kembali Kondusif @brimobsumutnews ©? Tim Produksi Humas Korps Brimob Polri #JanganTerprovokasi #BrimobJugaMasyarakat #polripresisi #humaskorbrimob https://t.co/O1G0xoJ78u,"1,97514E+18",https://pbs.twimg.com/media/G2ka_jRacAAki7O.jpg,,in,,0,1,0,https://x.com/undefined/status/1975139716224921943,"9,58189E+17",,neutral
"1,97511E+18",Mon Oct 06 08:17:54 +0000 2025,0,ybs nya ikut laskar / ormas ga?,"1,97511E+18",,,in,,0,0,0,https://x.com/undefined/status/1975113270592970763,"1,38582E+18",,negative
"1,97506E+18",Mon Oct 06 08:17:46 +0000 2025,0,@TeinjiDeWulf @admorae_ @tempodotco Ga bakal justru sama ormas Islam bakal dipermegah lagi ,"1,97511E+18",,TeinjiDeWulf,in,,0,1,0,https://x.com/undefined/status/1975113238284267869,"1,74726E+18",,negative
"1,97511E+18",Mon Oct 06 08:13:00 +0000 2025,0,Ormas dan OKP Dayak sepakat menerapkan hukum adat Capa Molot untuk Rizky Kabah namun hanya perwakilan keluarga yang hadir. Pelaksanaan masih dibahas. Via: @detikkalimantan https://t.co/XxFZ76pJdB,"1,97511E+18",,,in,,0,1,0,https://x.com/undefined/status/1975112037463470385,69183155,,neutral
"1,97511E+18",Mon Oct 06 08:03:04 +0000 2025,4,DPD LDII Kabupaten Bekasi Audiensi dengan Kemenag Perkuat Peran Ormas dalam Keharmonisan Beragama https://t.co/ptmqIhOC0H,"1,97511E+18",,,in,,0,1,0,https://x.com/undefined/status/1975109538383843463,109599242,,positive
"1,97511E+18",Mon Oct 06 07:58:41 +0000 2025,0,pipa saya di geruduk ormas,"1,97511E+18",,,in,,0,0,0,https://x.com/undefined/status/1975108434770211016,1407450524,,negative
"1,97508E+18",Mon Oct 06 07:55:51 +0000 2025,0,@Maskewok Ancene soyo suwe seng ngaku NU kelakuane gk jelas ngisin-ngisini ormas e isine yo akeh wong2 an gk jelas. Mek kyk gawe tameng akhire NU seng jenenge elek,"1,97511E+18",,Maskewok,in,,0,1,0,https://x.com/undefined/status/1975107720815722708,2414101855,,negative
"1,97499E+18",Mon Oct 06 07:53:08 +0000 2025,0,@ARSIPAJA Termasuk komponen cadangan pertahanan negara Satpol-PP BPBD Damkar Banser ormas kepemudaan NU Menwa harusnya juga ikut Satpam dan HANSIP juga termasuk kepolisian (Brimob),"1,97511E+18",,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1975107037580460209,"1,6036E+18",,neutral
"1,97508E+18",Mon Oct 06 07:52:10 +0000 2025,0,@FeriawanAbi @somexthread Dia bukan bingung tp mikir bisa nyanggupin ngganya dgn sumber daya yg dia miliki. Jangan terlalu berburuk sangka dengan hanya menduga². Aktifitas kayak diamah ga suka minta²...lebih mudah bikin ormas kalau mau minta2 pemerintah,"1,97511E+18",,FeriawanAbi,in,,0,1,0,https://x.com/undefined/status/1975106794415636940,147244614,,negative
"1,97511E+18",Mon Oct 06 07:50:13 +0000 2025,0,Tp kenyataannya orang kristen yg kesana lu tendang dan ludahin WKWKWKWKWKWKW konyol gak sih ini ormas,"1,97511E+18",,,in,,0,0,0,https://x.com/undefined/status/1975106305569518028,"1,67835E+18",,negative
"1,97508E+18",Mon Oct 06 07:46:53 +0000 2025,0,@bnanays Apalagi yg punya pondok rubuh itu salah satu pengurus pcnu sidoarjo infone Jatim basis NU tp kelakuan warga yg mengaku nu masih banyak sing mines yg akhire dibandingne terus karo ormas sebelah sing profesional haha,"1,97511E+18",,bnanays,in,,0,1,0,https://x.com/undefined/status/1975105466146632021,"1,00259E+18",,negative
"1,97503E+18",Mon Oct 06 07:45:09 +0000 2025,0,@gkpedes1 @BosPurwa Ga sekalian ormas ,"1,97511E+18",,gkpedes1,in,,0,0,0,https://x.com/undefined/status/1975105030085882184,"1,9244E+18",,neutral
"1,97501E+18",Mon Oct 06 07:39:26 +0000 2025,0,@Lutfialsijambe @cakcip5 @Mdy_Asmara1701 Ngga bakal ada yg berani sama ormas yg itu Di sisi lain tidak semua pemda menganggarkan pengawasan dan audit teknis bangunan gedung secara berkala. Mereka biasanya baru bertindak kalau ada permohonan PBG dan SLF.,"1,9751E+18",,Lutfialsijambe,in,,0,0,0,https://x.com/undefined/status/1975103590898528758,"1,23687E+18",,negative
